COMMUNITY,MOVEMENT_GROUP,FAN_ID,PRIMARY_MERCHANT,SECONDARY_MERCHANT,DAY_DATE,WINS,LOSSES,NET,PRIMARY_SPEND,SECONDARY_SPEND
NBA,Video Streaming,9f0dc34f73272fa6aeb755db86d3a9ba,hulu,_none_,2023-11-08,0,1,-1,74.694000000,
MLS,Video Streaming,2e1208289316cae39c2a1c8c21aa8270,paramount+,_none_,2023-10-09,1,0,1,6.312941176,
MLB,Video Streaming,890ba8e240243789c0d5cba07ec756ee,_none_,hbo_max,2023-11-03,0,1,-1,,16.157500000
NHL,Video Streaming,c858654f937d9c36f2f9fc045064d5b8,_none_,hulu,2023-11-22,0,1,-1,,7.881176471
MLB,Video Streaming,35767b0f81ebc2af4e2313170a8268fd,hbo_max,_none_,2024-01-31,1,0,1,17.814166667,
MLB,Video Streaming,3385e3ddb2128753fb36a0350d0e55f8,_none_,hulu,2024-01-23,1,0,1,,17.739166667
MLB,Video Streaming,17667e2b8c8aaf398f71e55c2f9e45aa,paramount+,_none_,2023-11-29,1,0,1,10.768125000,
NBA,Video Streaming,7130c6424ec57fcdbb34c870c689d2c1,showtime,_none_,2024-03-07,0,1,-1,10.725666667,
MLB,Video Streaming,e79a2be3408b9afcbf20d4eee7eace29,nfhs_network,_none_,2023-11-03,1,0,1,11.935000000,
MLB,Video Streaming,a66ce1d3bdf223ec3194a531cdb45acd,disney_plus,_none_,2023-12-05,0,1,-1,10.886875000,
MLB,Video Streaming,4693807ec898dbc1facf7765efbc7f21,paramount+,_none_,2024-06-18,0,1,-1,9.104137931,
NFL,Video Streaming,dde33853f04d155fe2fefb844d497466,_none_,hulu,2024-05-29,1,0,1,,17.350000000
WNBA,Video Streaming,57c849592dda1fcfc05f03e5b740f85e,disney_plus,_none_,2024-05-14,1,0,1,11.433000000,
NHL,Video Streaming,0c0d5aa3c6d36bf676d033f8894b5d40,_none_,youtube_tv,2024-01-08,0,1,-1,,68.312727273
NFL,Video Streaming,447357a7ab19b953f64f2c9ffdb8830a,peacock_tv,_none_,2024-04-06,1,0,1,7.738181818,
NFL,Video Streaming,5984c5b9a9aa611ca30812fc6821cb24,dazn,_none_,2024-04-20,1,0,1,46.760000000,
MLS,Video Streaming,8015fcce040e91aff59c5ae8cadebc1d,hulu,_none_,2024-09-07,0,1,-1,87.586875000,
NFL,Video Streaming,ae3336325b753c45f4648617024b09a8,_none_,paramount+,2024-07-01,1,0,1,,12.741111111
MLB,Video Streaming,55b6c0e55137f1babb065350973a7d79,paramount+,_none_,2024-03-24,0,1,-1,11.384000000,
MLB,Video Streaming,a66af3f65dfb7e2ca77ae8aa4f1150e7,_none_,hulu,2023-10-13,1,0,1,,15.114375000
NFL,Video Streaming,865628212b5bc0200415225d2c593f9f,dazn,_none_,2023-12-24,1,0,1,19.930000000,
MLB,Video Streaming,8b78642164175702431e86f1af8733b1,disney_plus,_none_,2024-03-29,0,1,-1,11.677428571,
MLB,Video Streaming,a0603ae312db1f8778859aee5d0e04d2,_none_,hbo_max,2024-02-03,1,0,1,,18.255000000
MLS,Video Streaming,e0ef7448a9b7378f768a9efa21303488,hulu,_none_,2024-09-23,0,1,-1,42.094722222,
MLB,Video Streaming,c3a6908d59ac1764c45ec9fec973f6b2,sling_tv,_none_,2024-04-28,1,0,1,38.510000000,
NFL,Video Streaming,47009ba0d320172c9ecfa47bef2df0e9,_none_,netflix,2024-02-11,0,1,-1,,17.185000000
MLB,Video Streaming,fcf89596a4269094a4e20cd7397ae3db,peacock_tv,_none_,2024-01-14,1,0,1,7.291428571,
NFL,Video Streaming,c98e6f3c100ee893f082c2e2668903ec,_none_,disney_plus,2024-09-01,1,0,1,,10.933437500
NHL,Video Streaming,9e15771356e4c37ddcda962fbdc95672,hulu,_none_,2024-08-10,0,1,-1,14.232500000,
NBA,Video Streaming,f8588b8d1b4c663febd348e70ed64fbb,_none_,roku,2024-08-01,1,0,1,,14.920588235
NFL,Video Streaming,e9b6d5d8ba866fba0de14d490e0ee36b,_none_,peacock_tv,2024-08-19,0,1,-1,,8.641428571
MLB,Video Streaming,bc77ee8c0eafff62b5b53a67112c2041,hulu,_none_,2024-03-10,0,1,-1,32.174705882,
MLB,Video Streaming,2eef05ce1d827c214494e37e1c74201d,_none_,disney_plus,2024-04-28,0,1,-1,,21.466000000
MLB,Video Streaming,9dea90579654cedf27ccd1c2c73a12b4,disney_plus,_none_,2024-04-02,0,1,-1,10.233421053,
NHL,Video Streaming,0893ef880a5766ca6b20fca299846cc8,_none_,hulu,2024-10-09,1,0,1,,40.967500000
MLB,Video Streaming,3983af67e59effe24243ce3a98c8a9f6,netflix,_none_,2023-10-10,0,1,-1,11.970000000,
NFL,Video Streaming,8d943788f7944cb6cd6b7caa72523b79,roku,_none_,2023-10-05,0,1,-1,10.292500000,
MLB,Video Streaming,b71f229fbd5ab32b9dd62b6dff000ef7,_none_,discovery,2024-02-25,1,0,1,,5.335600000
MLB,Video Streaming,ddd43dce4684420bb5ec4c030922ee0b,_none_,roku,2024-05-18,1,0,1,,11.562727273
NFL,Video Streaming,d5b1b30fa5f4c91a7843af102b6ed3ce,peacock_tv,_none_,2024-08-07,1,0,1,7.938571429,
NBA,Video Streaming,399ec04839bbdf4a1fc8f8d7c82e67d6,_none_,peacock_tv,2024-01-11,0,1,-1,,7.053076923
NBA,Video Streaming,306002a659823e75a4da07a028e01160,hbo_max,_none_,2024-01-09,1,0,1,10.160000000,
NBA,Video Streaming,c63247e51221a8167631a1109082e167,roku,_none_,2024-07-02,1,0,1,8.061250000,
NBA,Video Streaming,955ca66848ec26722a58db298bb4710e,disney_plus,_none_,2024-04-14,0,1,-1,10.483333333,
NHL,Video Streaming,ccdf29a398b6bd74e5c5d606d7b1d325,_none_,paramount+,2024-09-08,1,0,1,,11.916250000
NBA,Video Streaming,c257c605a6adc6a48c096ee9ad67f823,_none_,hbo_max,2023-12-07,1,0,1,,15.807272727
NHL,Video Streaming,fe8d43a2290d2e0ec8cdc02de0148fee,netflix,_none_,2024-04-17,1,0,1,16.440000000,
MLB,Video Streaming,52ad944a3894bbc141c920c9c9151514,hbo_max,_none_,2024-02-28,0,1,-1,16.636666667,
NFL,Video Streaming,2420fb9cd8db7868d3e40afcf3ed8fbf,peacock_tv,_none_,2024-04-07,1,0,1,10.282222222,
NHL,Video Streaming,00097e5be9dbd400af8fd00b495465cf,netflix,_none_,2024-04-30,1,0,1,15.660000000,
MLB,Video Streaming,7f6332f119f77aa145dc3166f3632e4e,_none_,disney_plus,2023-10-24,0,1,-1,,13.724285714
NWSL,Video Streaming,efe85824de9ac9910f73679f7079aa03,univision_now,_none_,2024-06-22,1,0,1,7.835000000,
NBA,Video Streaming,0ee07cd23d00b3ee66af673db19b9ddf,_none_,hulu,2024-03-27,1,0,1,,7.841111111
NHL,Video Streaming,abff471c7de6930ccb0730acf6aee58f,_none_,dazn,2024-07-06,1,0,1,,25.632727273
NBA,Video Streaming,1abe7fe7c6c54f93c7a12babae029c20,sling_tv,_none_,2024-01-21,1,0,1,42.952000000,
MLS,Video Streaming,1be44412a8e33b50ba8477aff431bc9c,_none_,disney_plus,2024-01-14,1,0,1,,11.497777778
NHL,Video Streaming,954d65161a45f374c1a0870debfb3a50,peacock_tv,_none_,2023-11-18,0,1,-1,5.403333333,
NFL,Video Streaming,5295c609d978e8ed9129f8cb8a92c280,nfhs_network,_none_,2024-05-18,1,0,1,13.783333333,
MLS,Video Streaming,4b753e397e1a2c5c5dc793bd43ae0802,fubo_tv,_none_,2023-12-31,1,0,1,111.696666667,
NFL,Video Streaming,703545946205519c6200b633c91149f0,hulu,_none_,2024-09-25,0,1,-1,24.741600000,
NFL,Video Streaming,f588c41e68fe495d7811264ff87a90c2,_none_,netflix,2024-02-16,0,1,-1,,25.205000000
MLB,Video Streaming,ebb4e9e7e2e35affbd1cc2ecb53b038f,netflix,_none_,2024-01-20,1,0,1,21.700000000,
NHL,Video Streaming,66c36aecd66720ba31199c784d080545,netflix,_none_,2023-10-03,0,1,-1,20.546315789,
MLB,Video Streaming,7f411bc0668ed4b093cb7ed14463b163,_none_,disney_plus,2024-10-08,1,0,1,,11.935000000
NBA,Video Streaming,28b42fb425327383ef701fffbad69440,roku,_none_,2024-07-05,0,1,-1,5.873076923,
NFL,Video Streaming,fa62d2329e480a01ef521bee5effad2d,showtime,_none_,2024-02-23,0,1,-1,11.681052632,
MLS,Video Streaming,0fe151333ddf7bb120128cf4b2c486fa,_none_,fubo_tv,2024-04-13,1,0,1,,87.347647059
NBA,Video Streaming,962b557e92127f254f481048e00cafb8,_none_,paramount+,2023-12-13,1,0,1,,5.682941176
NBA,Video Streaming,47edda8c2fd6062298dfec170f242579,fubo_tv,_none_,2023-10-11,0,1,-1,86.806363636,
NBA,Video Streaming,b635f429a087054d034a9da3c43a03b0,_none_,hulu,2023-12-19,1,0,1,,14.645000000
NFL,Video Streaming,052fa152c9c317d21e7a4f2b3150dd70,_none_,hulu,2024-09-15,1,0,1,,15.690000000
NBA,Video Streaming,73cf49d8b7ca8fa34e544aba32e31fcf,_none_,peacock_tv,2024-01-13,0,1,-1,,6.895000000
NFL,Video Streaming,59b3321732f407e5eab82fd8d1e15ca3,_none_,peacock_tv,2024-07-12,1,0,1,,11.692500000
NHL,Video Streaming,e35fd74188801cdba58af0ceedb0c509,paramount+,_none_,2024-02-18,1,0,1,9.523333333,
MLB,Video Streaming,d2e474977919d4f5f961605009faa4b2,_none_,nfhs_network,2023-11-04,0,1,-1,,11.255714286
NFL,Video Streaming,f90acfa4e30184e555014c98f400fc79,_none_,netflix,2023-10-31,1,0,1,,19.805000000
NFL,Video Streaming,9f9896cec738d72e2e84bf32eeb20c0a,_none_,roku,2024-07-27,0,1,-1,,7.950000000
MLS,Video Streaming,126dbc118ffe03eb61f3ccbe31d1eb4e,_none_,disney_plus,2024-01-10,1,0,1,,12.849285714
NBA,Video Streaming,363ef31599ff817f8db8c62fda8a757d,youtube_tv,_none_,2024-06-08,0,1,-1,77.027368421,
NFL,Video Streaming,3086e02cecdc57469632973366cba311,netflix,_none_,2024-01-06,0,1,-1,9.853500000,
MLB,Video Streaming,c22550836c47a959ba74ce367d61a7ef,_none_,hulu,2024-09-20,1,0,1,,9.067142857
NHL,Video Streaming,f83cc6e6bf462b85c79a4789b455c50f,fubo_tv,_none_,2024-06-17,0,1,-1,115.667272727,
MLB,Video Streaming,38f57f9ed4dc874d8f2f7de7b5634071,hulu,_none_,2024-09-19,0,1,-1,1.800000000,
NBA,Video Streaming,f729856aae61780c2cbc99b9f5eb16a9,disney_plus,_none_,2024-03-17,1,0,1,22.197142857,
NHL,Video Streaming,cbffe6236422df298748fe105c2b7a42,netflix,_none_,2024-08-10,0,1,-1,21.762954545,
NHL,Video Streaming,35d3ca5cb0a50542797169269bfbde01,hulu,_none_,2024-02-11,1,0,1,8.296250000,
MLB,Video Streaming,ea8b698afa823b744cb294d3966e742c,peacock_tv,_none_,2024-07-28,0,1,-1,5.744375000,
NFL,Video Streaming,071be668ddd87db43e428a7ba1a8cd0b,_none_,youtube_tv,2024-08-15,0,1,-1,,90.853636364
NFL,Video Streaming,d93e76fbeff96af5bdd2b05a2f36e7de,nfhs_network,_none_,2024-09-27,0,1,-1,11.394687500,
NHL,Video Streaming,fa783f31e6f25d78e0999dc5e8079a7e,peacock_tv,_none_,2024-04-05,0,1,-1,5.922222222,
NBA,Video Streaming,da8afd3861dd19ce2f92198e7d7e772a,youtube_tv,_none_,2024-04-21,0,1,-1,84.380238095,
NFL,Video Streaming,83f45011fa82644065c2fbf7da647f64,flosports,_none_,2024-04-07,1,0,1,30.310000000,
NHL,Video Streaming,3453943632f9118fa47100c383c56783,peacock_tv,_none_,2023-12-30,1,0,1,7.470000000,
NFL,Video Streaming,d66825e3d27cd67fdf7f942633c1b87b,hulu,netflix,2024-07-24,1,0,1,9.252500000,17.451111111
NFL,Video Streaming,7d88828f59106d02bec63eb28342f27f,peacock_tv,_none_,2023-11-25,1,0,1,6.066666667,
NHL,Video Streaming,dc71c63e5b11933e04a7ed2beeb866ed,_none_,nfhs_network,2023-11-03,0,1,-1,,10.975000000
MLB,Video Streaming,039e5737139b4febd02367f4097a281c,_none_,hulu,2024-08-29,1,0,1,,32.458571429
NHL,Video Streaming,2b49df1e15834e83763df93bd0f1136f,_none_,netflix,2023-11-26,1,0,1,,21.479000000
NFL,Video Streaming,3c7942352a724c5dcdeb15a4abd8f243,_none_,peacock_tv,2024-01-02,1,0,1,,5.262068966
MLB,Video Streaming,94321b892daf772facc0df5d21f9600a,espn+,_none_,2024-03-02,0,1,-1,11.505000000,
MLB,Video Streaming,b68796f41aab9d61c1a6f5426f6d64b8,_none_,hulu,2024-09-26,1,0,1,,24.780666667
MLB,Video Streaming,5ed03db1c3751559743632feb51a9fa3,_none_,hulu,2023-09-29,1,0,1,,15.876153846
NHL,Video Streaming,adade4c821515b48cb06b258ba9e45fd,_none_,netflix,2023-10-27,1,0,1,,17.086666667
NFL,Video Streaming,2ae970fa15d72e7f2efcdd476c8a578c,hulu,_none_,2024-04-07,1,0,1,75.357142857,
MLB,Video Streaming,79d6a3c784412ca5e4e73fa39b651a56,hulu,_none_,2024-08-09,0,1,-1,6.940000000,
NFL,Video Streaming,6fd9594541c93926991087b4469eb26f,_none_,roku,2024-07-04,0,1,-1,,25.291818182
MLB,Video Streaming,5f81a0d5ea703daa405c41e2d7c6abdd,_none_,netflix,2024-07-19,1,0,1,,21.148857143
MLB,Video Streaming,836d665d7dac441fab5514f0d5f646dc,_none_,vudu,2023-11-22,1,0,1,,12.788039216
NBA,Video Streaming,c06aa4d264a4d6f77dd19320470a49c9,_none_,paramount+,2024-07-01,0,1,-1,,13.844666667
NBA,Video Streaming,daf4afb86ee716f93277da15139440d7,peacock_tv,_none_,2024-07-01,0,1,-1,1.999090909,
MLB,Video Streaming,cd0d52d45803df7cce5d3635f6a2d1fd,paramount+,_none_,2024-03-22,0,1,-1,4.770000000,
MLB,Video Streaming,7b08aacc58c8217e5a0c9312b223f7f5,roku,_none_,2024-02-08,0,1,-1,9.404375000,
NHL,Video Streaming,cb7f899feb49cb5bd8bb21bc8b4e3685,_none_,hulu,2024-02-01,1,0,1,,8.048750000
NFL,Video Streaming,c5786687e40cb663f1f64aca7416f8e4,paramount+,_none_,2023-12-19,0,1,-1,6.415000000,
NHL,Video Streaming,adb411b9ed3df99120872348e6332972,disney_plus,_none_,2024-05-13,1,0,1,12.027777778,
NFL,Video Streaming,3a544c23a41e7264b4e3bd8aea2f6c55,_none_,discovery,2024-05-19,1,0,1,,5.169166667
NHL,Video Streaming,0c8e4fc497fffdb2dd6d53002df8a8c2,_none_,hulu,2024-09-02,1,0,1,,67.660000000
MLB,Video Streaming,6a854fea413c6c598ebf03d9a58a1291,_none_,paramount+,2023-11-26,0,1,-1,,12.063333333
MLB,Video Streaming,fa9c6a9d37ecaa61af33c692aadf289b,paramount+,_none_,2024-09-24,0,1,-1,6.120000000,
NFL,Video Streaming,ff6d2e71904105074fb61e75e7a3c603,disney_plus,_none_,2023-12-07,1,0,1,13.520000000,
NBA,Video Streaming,228377c0d5ad1ebf9f122ffe370b97c4,disney_plus,_none_,2023-10-16,0,1,-1,12.366666667,
MLB,Video Streaming,87a15b886f8841a08d77fe14ac9e3b7a,_none_,paramount+,2024-03-27,0,1,-1,,12.983000000
NBA,Video Streaming,fc992ec09b2cd889ce5a8eb6c27b6dec,_none_,peacock_tv,2023-12-05,1,0,1,,5.762941176
MLB,Video Streaming,6923efe744f2bb8a96076e850e2d8fd7,_none_,youtube_tv,2023-10-30,1,0,1,,66.410000000
MLB,Video Streaming,35a7b3d695e2449f4e56168c7567053d,_none_,netflix,2024-08-25,0,1,-1,,24.785000000
NBA,Video Streaming,05cea5b873ad4cad22b03ef67d80b3c0,_none_,netflix,2023-12-09,0,1,-1,,15.369333333
NFL,Video Streaming,f9ff85bd70e6b96b1f07b5903b8cb60c,_none_,peacock_tv,2024-01-14,0,1,-1,,5.736666667
NFL,Video Streaming,9a7d1ccfd869fdb8ae96fe7d29b0fc04,_none_,netflix,2023-11-10,0,1,-1,,13.825000000
MLS,Video Streaming,6bb47c017788e4f20f5e456c311cfa4e,_none_,peacock_tv,2023-11-24,0,1,-1,,4.515000000
MLB,Video Streaming,6d806b1f495f36c1f9befcdd0edee4cc,nba_league_pass,_none_,2023-10-19,1,0,1,16.314000000,
NHL,Video Streaming,2d68ce86111043986faed0d54001f9a4,_none_,netflix,2023-10-23,0,1,-1,,8.638333333
NBA,Video Streaming,f3fa41fc971e9bab3482768292047a96,_none_,disney_plus,2024-04-09,1,0,1,,15.493846154
NBA,Video Streaming,4c2fce7a843be7ec4d3280f9a9f514b9,netflix,_none_,2024-03-05,0,1,-1,22.048333333,
MLS,Video Streaming,1cb743abf6f53573abe509a60d8a0864,_none_,espn+,2024-10-26,1,0,1,,38.086818182
MLS,Video Streaming,f8df12576b099e4f16232aae422f2d11,_none_,fubo_tv,2024-04-09,1,0,1,,100.880000000
NFL,Video Streaming,219bc399d8d5d04b795baf0a08624901,_none_,netflix,2024-09-02,1,0,1,,16.725000000
MLB,Video Streaming,ebd7a137d1c71cf7a7552894e655bb1b,_none_,netflix,2024-01-31,0,1,-1,,21.396666667
NHL,Video Streaming,fc1434013e08d733e792dc3c8c3e3bbd,netflix,_none_,2023-11-02,0,1,-1,15.477857143,
MLB,Video Streaming,9c1e28aa93177074685e1605478b2b07,paramount+,_none_,2024-06-27,1,0,1,6.780000000,
NBA,Video Streaming,61f9582beba4a2462d151953cf250582,netflix,_none_,2024-08-19,1,0,1,12.035000000,
NHL,Video Streaming,e80e3af0423014966e7db28ba5c6c5dd,_none_,hulu,2023-10-25,1,0,1,,14.581612903
NHL,Video Streaming,75e073728545a33536d377277ac1eb06,_none_,peacock_tv,2023-10-07,0,1,-1,,7.183333333
NFL,Video Streaming,9b331a0f70a17b6018308291d60c6b9c,disney_plus,nfhs_network,2023-12-05,1,0,1,15.618333333,10.994193548
NFL,Video Streaming,8063ba2e7acfd9fdc508d927f91eb332,disney_plus,_none_,2024-08-17,0,1,-1,17.395000000,
MLB,Video Streaming,c64859ad91a5c89781ebc0842916fabf,hulu,_none_,2024-09-14,0,1,-1,16.460384615,
MLB,Video Streaming,8f5cd1ce3ef4d9a33dc73eca0e203ee7,_none_,youtube_tv,2024-05-28,1,0,1,,62.945714286
NFL,Video Streaming,3b50935e8e955e768b2af16f4d2e2c5f,_none_,peacock_tv,2024-07-29,1,0,1,,5.702000000
MLB,Video Streaming,87f6eb47980d936ffc918aacd8830dc9,roku,_none_,2024-02-08,0,1,-1,10.341587302,
MLB,Video Streaming,2b5e6e0b601ee09c2d72ba63f4d31ac1,nfhs_network,_none_,2023-11-21,0,1,-1,12.354375000,
NBA,Video Streaming,6de649092fad03c09630380265dac925,_none_,hulu,2024-02-02,1,0,1,,87.510000000
NFL,Video Streaming,09f4e2a2d8ebc20750d71bd42c21755b,hulu,_none_,2024-06-27,0,1,-1,18.053571429,
MLB,Video Streaming,afdae6c9db4de203f910aa869702df3e,netflix,_none_,2024-03-01,1,0,1,15.000000000,
NHL,Video Streaming,2937bc57f03fe24cbf2bd52f27ba0b05,_none_,peacock_tv,2024-06-13,1,0,1,,6.272857143
MLS,Video Streaming,4fab9b89b149f5dcd184d4c80ace9e0b,_none_,netflix,2024-01-29,0,1,-1,,7.215000000
NFL,Video Streaming,f45c268b607b7faf2fd2e06ed0cc10d4,_none_,hulu,2024-10-06,1,0,1,,22.364782609
NBA,Video Streaming,5d5980f888bb9cc43037eb3da5d7a832,hulu,_none_,2024-07-29,0,1,-1,31.680000000,
MLB,Video Streaming,311332020acdc2fec18f680eae70732b,_none_,nfhs_network,2024-03-08,0,1,-1,,15.680000000
MLB,Video Streaming,c0a6322fb80790b60827ab8853c908ae,_none_,espn+,2023-10-01,0,1,-1,,11.850000000
NHL,Video Streaming,979572b4cc0a3ffd0870fb0c300369c4,_none_,netflix,2024-08-17,0,1,-1,,17.065714286
MLB,Video Streaming,80f1c5a928cc55b6f9628ffc3e0cd070,netflix,_none_,2024-05-21,0,1,-1,22.201538462,
NFL,Video Streaming,aec9038ae1a3633e750b2e6a7b1ae28b,peacock_tv,_none_,2023-12-11,1,0,1,11.970000000,
NFL,Video Streaming,6cbc7ebaa00ed7783b50192185f32360,netflix,_none_,2023-10-01,0,1,-1,16.402142857,
MLB,Video Streaming,09e3906dde30c867a0db502df6c758a6,_none_,espn+,2023-10-05,0,1,-1,,10.868750000
MLB,Video Streaming,1f6d9831458ae19d24f75916e6af485e,hulu,_none_,2024-09-28,0,1,-1,16.613636364,
MLB,Video Streaming,6314bcf4e8af380e43f651604350cdd4,hulu,_none_,2023-10-24,0,1,-1,14.033500000,
NFL,Video Streaming,d3f1946760a2f0d632bb79864c389e9f,dazn,_none_,2024-04-20,1,0,1,52.900000000,
NFL,Video Streaming,377819b4a2f122571bacae15910811d2,peacock_tv,_none_,2024-09-15,0,1,-1,11.462580645,
NFL,Video Streaming,b897b9fbe39de175a2760f21d6acdefd,_none_,peacock_tv,2024-05-06,1,0,1,,2.065000000
NBA,Video Streaming,a5c0f72d38680933696db71137025aff,hulu,_none_,2023-12-17,0,1,-1,16.916923077,
NFL,Video Streaming,e56377d0a51912606da4ddcb87c42b8e,hbo_max,_none_,2023-10-22,0,1,-1,15.122068966,
MLB,Video Streaming,a8398721e31c407e36df0b2281c71b65,_none_,hulu,2023-12-28,1,0,1,,94.545789474
NFL,Video Streaming,f8c285f030dc6f68e76e9228033e0a74,_none_,discovery,2024-08-30,1,0,1,,7.526444444
NHL,Video Streaming,ebca3f56ef06b3f3b8a70a532d7fb801,peacock_tv,_none_,2024-03-10,1,0,1,7.790000000,
NBA,Video Streaming,2248f16186c8e69137416d22a30eacef,hulu,_none_,2024-09-25,0,1,-1,5.496818182,
NFL,Video Streaming,369874aabbccee30ec0c7a33a8fb1451,_none_,netflix,2024-06-29,0,1,-1,,16.498333333
MLB,Video Streaming,731a7cc2fe14fe3b814376d700acb0f2,_none_,netflix,2023-12-03,1,0,1,,15.220000000
NFL,Video Streaming,9462d83171a9f70a16b58a0a47fea380,_none_,hbo_max,2023-11-22,1,0,1,,16.090000000
NWSL,Video Streaming,bce4d232b387f73c8d47ea9abc6627a7,_none_,hulu,2023-12-10,0,1,-1,,2.160000000
NHL,Video Streaming,0e7d65f6a018f3f4a2266f15cad03e8c,netflix,_none_,2024-07-09,0,1,-1,16.249534884,
NFL,Video Streaming,bae9f7c2c4cb3303ed66d3b8974aba5b,peacock_tv,_none_,2024-01-14,1,0,1,5.828333333,
NFL,Video Streaming,bd8e79363c8a1037a7ec2bc8741c017a,_none_,paramount+,2023-09-28,0,1,-1,,5.970000000
WNBA,Video Streaming,fc7980d62f3be573ffa1285f0011b38f,_none_,peacock_tv,2024-08-06,0,1,-1,,6.305000000
MLB,Video Streaming,9210e59ddd7ca43ac8ddd0ed2faa566e,_none_,disney_plus,2024-04-13,1,0,1,,16.081666667
NBA,Video Streaming,ce9f5e124b4b1acb32624e66ac984870,hbo_max,_none_,2024-02-26,0,1,-1,17.189090909,
NFL,Video Streaming,abf4b489c81cb6a7682e815cffc8c3b6,_none_,disney_plus,2024-09-26,1,0,1,,15.505333333
NFL,Video Streaming,efb72b958ff6c3a936ac6e693925a509,hbo_max,_none_,2024-03-24,1,0,1,10.463636364,
WNBA,Video Streaming,e3efec85b50f064461678bf8268bc093,hulu,roku,2024-07-01,0,1,-1,80.540000000,11.231666667
MLB,Video Streaming,09a4cf95159d3e0839661c42b12a5ad1,netflix,_none_,2024-04-13,1,0,1,7.395000000,
NFL,Video Streaming,24a33f15306cb2c21816d1c15fd83ff3,peacock_tv,_none_,2024-08-01,0,1,-1,6.226428571,
WNBA,Video Streaming,bd7154dd41fd22c254a45a99627a0985,_none_,peacock_tv,2024-08-20,0,1,-1,,8.858333333
MLB,Video Streaming,454d346aec94ecf7a8f60aeb5126c83c,hulu,netflix,2024-05-27,0,1,-1,19.170000000,17.304000000
NFL,Video Streaming,581366799b662191153e371db25568df,_none_,hulu,2024-09-26,1,0,1,,67.756969697
NFL,Video Streaming,b2e42048cf97fd857df615092274e123,_none_,vudu,2024-02-09,0,1,-1,,14.210000000
NBA,Video Streaming,d319ef632674bc927fb498cf347f3774,_none_,youtube_tv,2023-12-31,0,1,-1,,77.463846154
NBA,Video Streaming,63aff9211888b2bf69b81887e64ca931,_none_,peacock_tv,2024-03-25,0,1,-1,,4.220000000
NHL,Video Streaming,c2129476fe2aea159fc329ff45505c46,_none_,paramount+,2024-10-21,1,0,1,,12.620000000
NBA,Video Streaming,c271f1687d413d0b74cd07104c286b82,roku,_none_,2024-05-25,1,0,1,9.220000000,
NHL,Video Streaming,9a96286e193dccf3020e97f2178f13db,_none_,hulu,2024-06-07,1,0,1,,16.082142857
NFL,Video Streaming,e191c2a0888adc874dd6e86ec04f4022,roku,_none_,2024-08-31,0,1,-1,9.348782609,
MLS,Video Streaming,caa79bd98b2dfeabd4b8e86d618456e2,_none_,hulu,2024-10-01,1,0,1,,6.407000000
MLB,Video Streaming,7074c0a6c4a61538c0f0e2f12fc89511,_none_,disney_plus,2024-07-01,1,0,1,,14.841250000
NBA,Video Streaming,4be08b743eb251af3872a0596cf922b6,_none_,peacock_tv,2023-12-16,1,0,1,,5.723076923
MLB,Video Streaming,759d1d16815d388279726147f141f5ab,_none_,disney_plus,2023-11-20,1,0,1,,11.601200000
MLB,Video Streaming,26dd2e9b2f40f9b71d2b1a7b0b3ab63e,youtube_tv,fubo_tv,2024-05-03,1,0,1,60.961428571,92.097000000
MLB,Video Streaming,babc1f9f3151e5188e98d34a65580101,hulu,_none_,2023-12-30,1,0,1,18.220000000,
NBA,Video Streaming,d859809ab344913c939672ce69bf0c5e,_none_,netflix,2024-04-18,1,0,1,,8.590000000
MLB,Video Streaming,16ab0c1e230a966f24d213674ed00a59,netflix,_none_,2024-10-01,0,1,-1,15.277142857,
NBA,Video Streaming,dc1b0d7fc22ea3cdab86b0deda3b3455,hulu,netflix,2024-04-11,0,1,-1,21.583333333,22.988333333
NBA,Video Streaming,486fc5e8f5c1db9d82dd81dfd466858d,_none_,hulu,2024-10-10,1,0,1,,8.001176471
MLS,Video Streaming,1c057ba500ead5a68f8bc999acb9aafe,sling_tv,_none_,2024-09-20,0,1,-1,61.681000000,
NBA,Video Streaming,df304114d7c26454493f1260090029b7,_none_,peacock_tv,2024-02-27,0,1,-1,,7.657142857
MLS,Video Streaming,2c28043abbce03f87b5111b5a0f4cbba,peacock_tv,_none_,2024-01-14,1,0,1,5.910000000,
NFL,Video Streaming,9d0d62a2ca6b48feedb7d801785f7d9c,_none_,netflix,2024-01-01,0,1,-1,,10.757777778
NFL,Video Streaming,96e2a78e182295ad1b1a8cdb356f09cc,espn+,_none_,2023-10-21,0,1,-1,62.530000000,
NBA,Video Streaming,0a5ac18c8dc1ae623d11ecd14fd15c00,youtube_tv,_none_,2024-05-08,0,1,-1,53.598750000,
NBA,Video Streaming,847cfa2c30498fb1f4b0bfedb7a38cfd,peacock_tv,_none_,2023-10-27,0,1,-1,1.062500000,
NBA,Video Streaming,a60edf4e605d66a4eb406bd0b101c344,netflix,_none_,2024-07-13,0,1,-1,16.465714286,
NFL,Video Streaming,c59febdbcac2d18dbd4f84024aba9b3b,roku,_none_,2024-08-23,0,1,-1,12.085434783,
NHL,Video Streaming,c5788e44fd5453e075860020af743915,_none_,paramount+,2023-10-02,0,1,-1,,10.200000000
MLS,Video Streaming,e9f0b3f6a4c57475e4dbe5b74b977156,_none_,hulu,2023-10-19,1,0,1,,7.465000000
